chuva,deviceid,distancia,timestamp,varaltura,volume,alagamento
0,1,50,2023-04-27 21:46:47.279,2,1.5,0
0,1,50,2023-04-27 21:46:49.279,2,1.5,0
0,1,49,2023-04-27 21:46:52.278,3,1.5,0
0,1,49,2023-04-27 21:46:55.287,3,1.5,0
0,1,51,2023-04-27 21:46:57.28,1,1.5,0
0,1,49,2023-04-27 21:47:00.291,3,1.5,0
0,1,49,2023-04-27 21:47:03.3,3,1.5,0
0,1,51,2023-04-27 21:47:06.293,1,1.5,0
0,1,50,2023-04-27 21:47:08.301,2,1.5,0
0,1,50,2023-04-27 21:47:11.31,2,1.5,0
0,1,50,2023-04-27 21:47:14.31,2,1.5,0
0,1,51,2023-04-27 21:47:16.318,1,1.5,0
0,1,48,2023-04-27 21:47:19.32,4,1.5,0
0,1,52,2023-04-27 21:47:22.315,0,1.5,0
0,1,51,2023-04-27 21:47:25.33,1,1.5,0
0,1,49,2023-04-27 21:47:27.33,3,1.5,0
0,1,49,2023-04-27 21:47:30.338,3,1.5,0
0,1,49,2023-04-27 21:47:33.333,3,1.5,0
0,1,51,2023-04-27 21:47:36.334,1,1.5,0
0,1,50,2023-04-27 21:47:38.335,2,1.5,0
0,1,52,2023-04-27 21:47:41.351,0,1.5,0
0,1,51,2023-04-27 21:47:44.343,1,1.5,0
0,1,49,2023-04-27 21:47:46.359,3,1.5,0
0,1,50,2023-04-27 21:47:49.36,2,1.5,0
0,1,49,2023-04-27 21:47:52.354,3,1.5,0
0,1,49,2023-04-27 21:47:55.369,3,1.5,0
0,1,51,2023-04-27 21:47:57.373,1,1.5,0
0,1,49,2023-04-27 21:48:00.37,3,1.5,0
0,1,49,2023-04-27 21:48:03.371,3,1.5,0
0,1,50,2023-04-27 21:48:05.383,2,1.5,0
0,1,50,2023-04-27 21:48:08.385,2,1.5,0
0,1,50,2023-04-27 21:48:11.393,2,1.5,0
0,1,50,2023-04-27 21:48:14.39,2,1.5,0
0,1,50,2023-04-27 21:48:16.387,2,1.5,0
0,1,51,2023-04-27 21:48:19.401,1,1.5,0
0,1,51,2023-04-27 21:48:22.402,1,1.5,0
0,1,49,2023-04-27 21:48:25.411,3,1.5,0
0,1,50,2023-04-27 21:48:27.403,2,1.5,0
0,1,52,2023-04-27 21:48:30.413,0,1.5,0
0,1,50,2023-04-27 21:48:33.414,2,1.5,0
0,1,51,2023-04-27 21:48:35.423,1,1.5,0
0,1,49,2023-04-27 21:48:38.422,3,1.5,0
0,1,52,2023-04-27 21:48:41.432,0,1.5,0
0,1,50,2023-04-27 21:48:44.433,2,1.5,0
0,1,51,2023-04-27 21:48:46.433,1,1.5,0
0,1,51,2023-04-27 21:48:49.435,1,1.5,0
0,1,49,2023-04-27 21:48:52.45,3,1.5,0
0,1,50,2023-04-27 21:48:54.443,2,1.5,0
0,1,50,2023-04-27 21:48:57.452,2,1.5,0
0,1,50,2023-04-27 21:49:00.45,2,1.5,0
0,1,50,2023-04-27 21:49:03.465,2,1.5,0
0,1,50,2023-04-27 21:49:05.458,2,1.5,0
0,1,50,2023-04-27 21:49:08.458,2,1.5,0
0,1,50,2023-04-27 21:49:11.466,2,1.5,0
0,1,49,2023-04-27 21:49:13.468,3,1.5,0
0,1,51,2023-04-27 21:49:16.476,1,1.5,0
0,1,48,2023-04-27 21:49:19.473,4,1.5,0
0,1,46,2023-04-27 21:49:22.488,6,1.5,0
0,1,50,2023-04-27 21:49:24.488,2,1.5,0
0,1,47,2023-04-27 21:49:27.497,5,1.5,0
0,1,47,2023-04-27 21:49:30.495,5,1.5,0
0,1,47,2023-04-27 21:49:33.497,5,1.5,0
0,1,50,2023-04-27 21:49:35.504,2,1.5,0
0,1,48,2023-04-27 21:49:38.512,4,1.5,0
0,1,51,2023-04-27 21:49:41.507,1,1.5,0
0,1,50,2023-04-27 21:49:43.515,2,1.5,0
0,1,49,2023-04-27 21:49:46.521,3,1.5,0
0,1,49,2023-04-27 21:49:49.515,3,1.5,0
0,1,49,2023-04-27 21:49:52.524,3,1.5,0
0,1,49,2023-04-27 21:49:54.523,3,1.5,0
0,1,49,2023-04-27 21:49:57.532,3,1.5,0
0,1,50,2023-04-27 21:50:00.535,2,1.5,0
0,1,49,2023-04-27 21:50:02.543,3,1.5,0
0,1,51,2023-04-27 21:50:05.544,1,1.5,0
0,1,49,2023-04-27 21:50:08.544,3,1.5,0
0,1,51,2023-04-27 21:50:11.552,1,1.5,0
0,1,51,2023-04-27 21:50:13.551,1,1.5,0
0,1,49,2023-04-27 21:50:16.56,3,1.5,0
0,1,49,2023-04-27 21:50:19.556,3,1.5,0
0,1,51,2023-04-27 21:50:22.573,1,1.5,0
0,1,50,2023-04-27 21:50:24.566,2,1.5,0
0,1,51,2023-04-27 21:50:27.569,1,1.5,0
0,1,51,2023-04-27 21:50:30.58,1,1.5,0
0,1,50,2023-04-27 21:50:32.58,2,1.5,0
0,1,50,2023-04-27 21:50:35.592,2,1.5,0
0,1,50,2023-04-27 21:50:38.585,2,1.5,0
0,1,50,2023-04-27 21:50:41.595,2,1.5,0
0,1,50,2023-04-27 21:50:43.589,2,1.5,0
0,1,50,2023-04-27 21:50:46.606,2,1.5,0
0,1,50,2023-04-27 21:50:49.608,2,1.5,0
0,1,51,2023-04-27 21:50:51.601,1,1.5,0
0,1,51,2023-04-27 21:50:54.611,1,1.5,0
0,1,51,2023-04-27 21:50:57.61,1,1.5,0
0,1,51,2023-04-27 21:51:00.625,1,1.5,0
0,1,51,2023-04-27 21:51:02.625,1,1.5,0
0,1,50,2023-04-27 21:51:05.633,2,1.5,0
0,1,50,2023-04-27 21:51:08.626,2,1.5,0
0,1,51,2023-04-27 21:51:11.635,1,1.5,0
0,1,52,2023-04-27 21:51:13.635,0,1.5,0
0,1,50,2023-04-27 21:51:16.643,2,1.5,0
0,1,51,2023-04-27 21:51:19.651,1,1.5,0
0,1,47,2023-04-27 21:51:21.651,5,1.5,0
0,1,50,2023-04-27 21:51:24.652,2,1.5,0
0,1,51,2023-04-27 21:51:27.661,1,1.5,0
0,1,50,2023-04-27 21:51:30.658,2,1.5,0
0,1,50,2023-04-27 21:51:32.657,2,1.5,0
0,1,49,2023-04-27 21:51:35.663,3,1.5,0
0,1,51,2023-04-27 21:51:38.678,1,1.5,0
0,1,50,2023-04-27 21:51:40.679,2,1.5,0
0,1,50,2023-04-27 21:51:43.682,2,1.5,0
0,1,50,2023-04-27 21:51:46.68,2,1.5,0
0,1,47,2023-04-27 21:51:49.689,5,1.5,0
0,1,50,2023-04-27 21:51:51.689,2,1.5,0
0,1,51,2023-04-27 21:51:54.697,1,1.5,0
0,1,52,2023-04-27 21:51:57.704,0,1.5,0
0,1,51,2023-04-27 21:51:59.697,1,1.5,0
0,1,50,2023-04-27 21:52:02.7,2,1.5,0
0,1,49,2023-04-27 21:52:05.708,3,1.5,0
0,1,49,2023-04-27 21:52:08.718,3,1.5,0
0,1,48,2023-04-27 21:52:10.71,4,1.5,0
0,1,50,2023-04-27 21:52:13.713,2,1.5,0
0,1,49,2023-04-27 21:52:16.729,3,1.5,0
0,1,50,2023-04-27 21:52:19.729,2,1.5,0
0,1,50,2023-04-27 21:52:21.731,2,1.5,0
0,1,50,2023-04-27 21:52:24.731,2,1.5,0
0,1,49,2023-04-27 21:52:27.739,3,1.5,0
0,1,50,2023-04-27 21:52:29.741,2,1.5,0
0,1,48,2023-04-27 21:52:32.749,4,1.5,0
0,1,49,2023-04-27 21:52:35.744,3,1.5,0
0,1,51,2023-04-27 21:52:38.754,1,1.5,0
0,1,51,2023-04-27 21:52:40.753,1,1.5,0
0,1,49,2023-04-27 21:52:43.755,3,1.5,0
0,1,50,2023-04-27 21:52:46.762,2,1.5,0
0,1,49,2023-04-27 21:52:48.77,3,1.5,0
0,1,48,2023-04-27 21:52:51.778,4,1.5,0
0,1,48,2023-04-27 21:52:54.771,4,1.5,0
0,1,49,2023-04-27 21:52:57.779,3,1.5,0
0,1,49,2023-04-27 21:52:59.777,3,1.5,0
0,1,50,2023-04-27 21:53:02.79,2,1.5,0
0,1,49,2023-04-27 21:53:05.791,3,1.5,0
0,1,50,2023-04-27 21:53:08.79,2,1.5,0
0,1,50,2023-04-27 21:53:10.798,2,1.5,0
0,1,51,2023-04-27 21:53:13.805,1,1.5,0
0,1,52,2023-04-27 21:53:16.807,0,1.5,0
0,1,50,2023-04-27 21:53:18.811,2,1.5,0
0,1,49,2023-04-27 21:53:21.82,3,1.5,0
0,1,49,2023-04-27 21:53:24.819,3,1.5,0
0,1,49,2023-04-27 21:53:27.819,3,1.5,0
0,1,49,2023-04-27 21:53:29.821,3,1.5,0
0,1,49,2023-04-27 21:53:32.834,3,1.5,0
0,1,51,2023-04-27 21:53:35.829,1,1.5,0
0,1,50,2023-04-27 21:53:37.828,2,1.5,0
0,1,50,2023-04-27 21:53:40.836,2,1.5,0
0,1,49,2023-04-27 21:53:43.844,3,1.5,0
0,1,49,2023-04-27 21:53:46.849,3,1.5,0
0,1,51,2023-04-27 21:53:48.845,1,1.5,0
0,1,50,2023-04-27 21:53:51.858,2,1.5,0
0,1,49,2023-04-27 21:53:54.86,3,1.5,0
0,1,50,2023-04-27 21:53:57.857,2,1.5,0
0,1,49,2023-04-27 21:53:59.872,3,1.5,0
0,1,49,2023-04-27 21:54:02.872,3,1.5,0
0,1,50,2023-04-27 21:54:05.88,2,1.5,0
0,1,50,2023-04-27 21:54:07.873,2,1.5,0
0,1,49,2023-04-27 21:54:10.873,3,1.5,0
0,1,50,2023-04-27 21:54:13.882,2,1.5,0
0,1,50,2023-04-27 21:54:16.89,2,1.5,0
0,1,50,2023-04-27 21:54:18.89,2,1.5,0
0,1,51,2023-04-27 21:54:21.898,1,1.5,0
0,1,48,2023-04-27 21:54:24.895,4,1.5,0
0,1,49,2023-04-27 21:54:26.903,3,1.5,0
0,1,49,2023-04-27 21:54:29.911,3,1.5,0
0,1,49,2023-04-27 21:54:32.913,3,1.5,0
0,1,50,2023-04-27 21:54:35.917,2,1.5,0
0,1,51,2023-04-27 21:54:37.922,1,1.5,0
0,1,50,2023-04-27 21:54:40.923,2,1.5,0
0,1,49,2023-04-27 21:54:43.925,3,1.5,0
0,1,50,2023-04-27 21:54:45.933,2,1.5,0
0,1,52,2023-04-27 21:54:48.933,0,1.5,0
0,1,50,2023-04-27 21:54:51.941,2,1.5,0
0,1,50,2023-04-27 21:54:54.941,2,1.5,0
0,1,50,2023-04-27 21:54:56.942,2,1.5,0
0,1,50,2023-04-27 21:54:59.95,2,1.5,0
0,1,51,2023-04-27 21:55:02.945,1,1.5,0
0,1,50,2023-04-27 21:55:05.951,2,1.5,0
0,1,52,2023-04-27 21:55:07.953,0,1.5,0
0,1,49,2023-04-27 21:55:10.961,3,1.5,0
0,1,48,2023-04-27 21:55:13.962,4,1.5,0
0,1,50,2023-04-27 21:55:15.971,2,1.5,0
0,1,49,2023-04-27 21:55:18.971,3,1.5,0
0,1,50,2023-04-27 21:55:21.985,2,1.5,0
0,1,50,2023-04-27 21:55:24.976,2,1.5,0
0,1,53,2023-04-27 21:55:26.992,-1,1.5,0
0,1,49,2023-04-27 21:55:29.996,3,1.5,0
0,1,52,2023-04-27 21:55:32.997,0,1.5,0
0,1,50,2023-04-27 21:55:34.989,2,1.5,0
0,1,49,2023-04-27 21:55:37.998,3,1.5,0
0,1,50,2023-04-27 21:55:41.011,2,1.5,0
0,1,51,2023-04-27 21:55:44.0,1,1.5,0
0,1,50,2023-04-27 21:55:46.017,2,1.5,0
0,1,51,2023-04-27 21:55:49.01,1,1.5,0
0,1,51,2023-04-27 21:55:52.012,1,1.5,0
0,1,51,2023-04-27 21:55:55.022,1,1.5,0
0,1,50,2023-04-27 21:55:57.03,2,1.5,0
0,1,49,2023-04-27 21:56:00.037,3,1.5,0
0,1,49,2023-04-27 21:56:03.027,3,1.5,0
0,1,50,2023-04-27 21:56:05.031,2,1.5,0
0,1,51,2023-04-27 21:56:08.047,1,1.5,0
1,1,50,2023-04-27 21:56:23.052,2,0,0
1,1,48,2023-04-27 21:57:24.121,4,0,0
1,1,50,2023-04-27 21:58:26.182,2,0,0
1,1,49,2023-04-27 21:59:29.248,3,0,0
1,1,48,2023-04-27 22:00:32.313,4,0,0
1,1,47,2023-04-27 22:01:33.376,5,0,0
1,1,49,2023-04-27 22:02:36.436,3,0,0
1,1,49,2023-04-27 22:03:39.507,3,0,0
1,1,50,2023-04-27 22:04:40.57,2,0,0
1,1,48,2023-04-27 22:05:43.624,4,0,0
1,1,47,2023-04-27 22:06:46.691,5,0,0
1,1,48,2023-04-27 22:07:47.763,4,0,0
1,1,50,2023-04-27 22:08:50.818,2,0,0
1,1,49,2023-04-27 22:09:53.882,3,0,0
1,1,49,2023-04-27 22:10:54.943,3,0,0
1,1,48,2023-04-27 22:11:58.008,4,0,0
1,1,48,2023-04-27 22:13:01.076,4,0,0
1,1,48,2023-04-27 22:14:02.134,4,0,0
1,1,47,2023-04-27 22:15:04.205,5,0,0
1,1,48,2023-04-27 22:16:07.274,4,0,0
1,1,49,2023-04-27 22:17:09.325,3,0,0
1,1,48,2023-04-27 22:18:11.39,4,0,0
1,1,48,2023-04-27 22:19:14.465,4,0,0
1,1,48,2023-04-27 22:20:16.525,4,0,0
1,1,48,2023-04-27 22:21:18.585,4,0,0
1,1,49,2023-04-27 22:22:21.656,3,0,0
1,1,50,2023-04-27 22:23:23.706,2,0,0
1,1,51,2023-04-27 22:24:25.781,1,0,0
1,1,49,2023-04-27 22:25:28.846,3,0,0
1,1,49,2023-04-27 22:26:30.911,3,0,0
1,1,50,2023-04-27 22:27:32.962,2,0,0
1,1,48,2023-04-27 22:28:36.034,4,0,0
1,1,50,2023-04-27 22:29:38.092,2,0,0
1,1,49,2023-04-27 22:30:40.153,3,0,0
1,1,49,2023-04-27 22:31:43.215,3,0,0
1,1,49,2023-04-27 22:32:45.283,3,0,0
1,1,50,2023-04-27 22:33:47.348,2,0,0
1,1,50,2023-04-27 22:34:50.409,2,0,0
1,1,49,2023-04-27 22:35:52.475,3,0,0
1,1,50,2023-04-27 22:36:55.534,2,0,0
1,1,48,2023-04-27 22:37:58.599,4,0,0
1,1,50,2023-04-27 22:38:59.673,2,0,0
1,1,49,2023-04-27 22:40:02.726,3,0,0
1,1,49,2023-04-27 22:41:05.799,3,0,0
1,1,49,2023-04-27 22:42:06.866,3,0,0
1,1,48,2023-04-27 22:43:09.931,4,0,0
1,1,49,2023-04-27 22:44:12.991,3,0,0
1,1,50,2023-04-27 22:45:14.052,2,0,0
1,1,50,2023-04-27 22:46:17.116,2,0,0
1,1,47,2023-04-27 22:47:20.183,5,0,0
1,1,49,2023-04-27 22:48:21.24,3,0,0
1,1,51,2023-04-27 22:49:24.31,1,0,0
1,1,51,2023-04-27 22:50:27.372,1,0,0
1,1,49,2023-04-27 22:51:28.436,3,0,0
1,1,50,2023-04-27 22:52:31.504,2,0,0
1,1,48,2023-04-27 22:53:34.568,4,0,0
1,1,48,2023-04-27 22:54:35.627,4,0,0
1,1,50,2023-04-27 22:55:37.681,2,0,0
1,1,50,2023-04-27 22:56:40.759,2,0,0
1,1,48,2023-04-27 22:57:42.822,4,0,0
1,1,50,2023-04-27 22:58:44.872,2,0,0
1,1,49,2023-04-27 22:59:47.938,3,0,0
1,1,49,2023-04-27 23:00:50.014,3,0,0
1,1,50,2023-04-27 23:01:53.072,2,0,0
1,1,50,2023-04-27 23:02:56.139,2,0,0
1,1,49,2023-04-27 23:03:57.199,3,0,0
1,1,51,2023-04-27 23:04:59.255,1,0,0
1,1,51,2023-04-27 23:06:02.33,1,0,0
1,1,49,2023-04-27 23:07:04.381,3,0,0
1,1,49,2023-04-27 23:08:07.458,3,0,0
1,1,49,2023-04-27 23:09:10.51,3,0,0
1,1,48,2023-04-27 23:10:11.574,4,0,0
1,1,49,2023-04-27 23:11:14.641,3,0,0
1,1,49,2023-04-27 23:12:17.716,3,0,0
1,1,48,2023-04-27 23:13:18.764,4,0,0
1,1,49,2023-04-27 23:14:21.832,3,0,0
1,1,49,2023-04-27 23:15:24.905,3,0,0
1,1,50,2023-04-27 23:16:25.964,2,0,0
1,1,49,2023-04-27 23:17:29.034,3,0,0
1,1,49,2023-04-27 23:18:32.094,3,0,0
1,1,47,2023-04-27 23:19:33.158,5,0,0
1,1,50,2023-04-27 23:20:36.213,2,0,0
1,1,50,2023-04-27 23:21:39.28,2,0,0
1,1,49,2023-04-27 23:22:40.35,3,0,0
1,1,50,2023-04-27 23:23:43.406,2,0,0
1,1,50,2023-04-27 23:24:46.472,2,0,0
1,1,50,2023-04-27 23:25:47.543,2,0,0
1,1,50,2023-04-27 23:26:50.6,2,0,0
1,1,48,2023-04-27 23:27:53.666,4,0,0
1,1,50,2023-04-27 23:28:54.731,2,0,0
1,1,48,2023-04-27 23:29:57.799,4,0,0
1,1,48,2023-04-27 23:31:00.858,4,0,0
1,1,48,2023-04-27 23:32:01.913,4,0,0
1,1,49,2023-04-27 23:33:04.989,3,0,0
1,1,49,2023-04-27 23:34:08.051,3,0,0
1,1,48,2023-04-27 23:35:09.118,4,0,0
1,1,50,2023-04-27 23:36:12.174,2,0,0
1,1,47,2023-04-27 23:37:15.244,5,0,0
1,1,48,2023-04-27 23:38:16.306,4,0,0
1,1,49,2023-04-27 23:39:18.362,3,0,0
1,1,50,2023-04-27 23:40:21.422,2,0,0
1,1,49,2023-04-27 23:41:23.497,3,0,0
1,1,49,2023-04-27 23:42:25.553,3,0,0
1,1,49,2023-04-27 23:43:28.614,3,0,0
1,1,49,2023-04-27 23:44:30.679,3,0,0
1,1,49,2023-04-27 23:45:33.754,3,0,0
1,1,49,2023-04-27 23:46:36.816,3,0,0
1,1,47,2023-04-27 23:47:37.876,5,0,0
1,1,49,2023-04-27 23:48:40.942,3,0,0
1,1,50,2023-04-27 23:49:44.005,2,0,0
1,1,49,2023-04-27 23:50:45.073,3,0,0
1,1,49,2023-04-27 23:51:48.136,3,0,0
1,1,48,2023-04-27 23:52:51.188,4,0,0
1,1,48,2023-04-27 23:53:52.259,4,0,0
1,1,48,2023-04-27 23:54:55.319,4,0,0
1,1,50,2023-04-27 23:55:58.391,2,0,0
1,1,50,2023-04-27 23:56:59.455,2,0,0
1,1,50,2023-04-27 23:58:02.507,2,0,0
1,1,48,2023-04-27 23:59:05.582,4,0,0
1,1,48,2023-04-28 00:00:06.639,4,0,0
1,1,47,2023-04-28 00:01:09.707,5,0,0
1,1,47,2023-04-28 00:02:12.768,5,0,0
1,1,48,2023-04-28 00:03:13.832,4,0,0
1,1,50,2023-04-28 00:04:16.896,2,0,0
1,1,49,2023-04-28 00:05:19.954,3,0,0
1,1,50,2023-04-28 00:06:21.017,2,0,0
1,1,51,2023-04-28 00:07:24.079,1,0,0
1,1,50,2023-04-28 00:08:27.145,2,0,0
1,1,50,2023-04-28 00:09:28.216,2,0,0
1,1,49,2023-04-28 00:10:31.28,3,0,0
1,1,49,2023-04-28 00:11:34.34,3,0,0
1,1,48,2023-04-28 00:12:35.402,4,0,0
1,1,49,2023-04-28 00:13:38.473,3,0,0
1,1,49,2023-04-28 00:14:41.537,3,0,0
1,1,48,2023-04-28 00:15:42.598,4,0,0
1,1,48,2023-04-28 00:16:45.655,4,0,0
1,1,50,2023-04-28 00:17:48.717,2,0,0
1,1,49,2023-04-28 00:18:49.791,3,0,0
1,1,50,2023-04-28 00:19:52.85,2,0,0
1,1,49,2023-04-28 00:20:55.923,3,0,0
1,1,49,2023-04-28 00:21:56.982,3,0,0
1,1,50,2023-04-28 00:23:00.036,2,0,0
1,1,49,2023-04-28 00:24:03.106,3,0,0
1,1,51,2023-04-28 00:25:04.168,1,0,0
1,1,49,2023-04-28 00:26:06.24,3,0,0
1,1,51,2023-04-28 00:27:09.302,1,0,0
1,1,49,2023-04-28 00:28:11.365,3,0,0
1,1,49,2023-04-28 00:29:13.419,3,0,0
1,1,50,2023-04-28 00:30:16.481,2,0,0
1,1,48,2023-04-28 00:31:18.558,4,0,0
1,1,50,2023-04-28 00:32:20.62,2,0,0
1,1,47,2023-04-28 00:33:23.676,5,0,0
1,1,49,2023-04-28 00:34:25.747,3,0,0
1,1,47,2023-04-28 00:35:27.812,5,0,0
1,1,50,2023-04-28 00:36:30.864,2,0,0
1,1,48,2023-04-28 00:37:32.93,4,0,0
1,1,50,2023-04-28 00:38:35.001,2,0,0
1,1,47,2023-04-28 00:39:38.068,5,0,0
1,1,48,2023-04-28 00:40:40.117,4,0,0
1,1,49,2023-04-28 00:41:42.192,3,0,0
1,1,50,2023-04-28 00:42:45.249,2,0,0
1,1,49,2023-04-28 00:43:48.313,3,0,0
1,1,49,2023-04-28 00:44:49.379,3,0,0
1,1,50,2023-04-28 00:45:52.438,2,0,0
1,1,50,2023-04-28 00:46:55.51,2,0,0
1,1,48,2023-04-28 00:47:56.566,4,0,0
1,1,48,2023-04-28 00:48:59.628,4,0,0
1,1,50,2023-04-28 00:50:02.7,2,0,0
1,1,48,2023-04-28 00:51:03.761,4,0,0
1,1,48,2023-04-28 00:52:06.826,4,0,0
1,1,49,2023-04-28 00:53:09.889,3,0,0
1,1,49,2023-04-28 00:54:10.958,3,0,0
1,1,50,2023-04-28 00:55:14.017,2,0,0
1,1,50,2023-04-28 00:56:16.077,2,0,0
1,1,50,2023-04-28 00:57:18.14,2,0,0
1,1,51,2023-04-28 00:58:21.202,1,0,0
1,1,48,2023-04-28 00:59:23.278,4,0,0
1,1,49,2023-04-28 01:00:25.335,3,0,0
1,1,49,2023-04-28 01:01:28.396,3,0,0
1,1,49,2023-04-28 01:02:30.456,3,0,0
1,1,47,2023-04-28 01:03:32.53,5,0,0
1,1,49,2023-04-28 01:04:35.588,3,0,0
1,1,49,2023-04-28 01:05:37.659,3,0,0
1,1,48,2023-04-28 01:06:39.716,4,0,0
1,1,49,2023-04-28 01:07:42.782,3,0,0
1,1,48,2023-04-28 01:08:44.841,4,0,0
1,1,49,2023-04-28 01:09:46.905,3,0,0
1,1,48,2023-04-28 01:10:49.966,4,0,0
1,1,50,2023-04-28 01:11:52.038,2,0,0
1,1,47,2023-04-28 01:12:54.099,5,0,0
1,1,48,2023-04-28 01:13:57.166,4,0,0
1,1,48,2023-04-28 01:14:59.228,4,0,0
1,1,48,2023-04-28 01:16:01.294,4,0,0
1,1,51,2023-04-28 01:17:04.361,1,0,0
1,1,49,2023-04-28 01:18:06.412,3,0,0
1,1,49,2023-04-28 01:19:08.477,3,0,0
1,1,49,2023-04-28 01:20:11.548,3,0,0
1,1,50,2023-04-28 01:21:13.618,2,0,0
1,1,49,2023-04-28 01:22:15.68,3,0,0
1,1,49,2023-04-28 01:23:18.738,3,0,0
1,1,51,2023-04-28 01:24:20.803,1,0,0
1,1,49,2023-04-28 01:25:22.86,3,0,0
1,1,48,2023-04-28 01:26:25.936,4,0,0
1,1,52,2023-04-28 01:27:27.988,0,0,0
1,1,51,2023-04-28 01:28:30.054,1,0,0
1,1,49,2023-04-28 01:29:33.123,3,0,0
1,1,50,2023-04-28 01:30:35.19,2,0,0
1,1,48,2023-04-28 01:31:37.252,4,0,0
1,1,50,2023-04-28 01:32:40.313,2,0,0
1,1,46,2023-04-28 01:33:42.373,6,0,0
1,1,49,2023-04-28 01:34:44.431,3,0,0
1,1,49,2023-04-28 01:35:47.506,3,0,0
1,1,48,2023-04-28 01:36:49.574,4,0,0
1,1,51,2023-04-28 01:37:51.626,1,0,0
1,1,50,2023-04-28 01:38:54.7,2,0,0
1,1,49,2023-04-28 01:39:56.751,3,0,0
1,1,48,2023-04-28 01:40:58.82,4,0,0
1,1,49,2023-04-28 01:42:01.878,3,0,0
1,1,51,2023-04-28 01:43:03.955,1,0,0
1,1,49,2023-04-28 01:44:06.006,3,0,0
1,1,49,2023-04-28 01:45:09.083,3,0,0
1,1,49,2023-04-28 01:46:11.138,3,0,0
1,1,50,2023-04-28 01:47:13.203,2,0,0
1,1,48,2023-04-28 01:48:16.268,4,0,0
1,1,49,2023-04-28 01:49:18.328,3,0,0
1,1,49,2023-04-28 01:50:20.399,3,0,0
1,1,47,2023-04-28 01:51:23.459,5,0,0
1,1,49,2023-04-28 01:52:25.519,3,0,0
1,1,49,2023-04-28 01:53:27.582,3,0,0
1,1,49,2023-04-28 01:54:30.657,3,0,0
1,1,48,2023-04-28 01:55:32.706,4,0,0
1,1,50,2023-04-28 01:56:34.778,2,0,0
1,1,48,2023-04-28 01:57:37.841,4,0,0
1,1,49,2023-04-28 01:58:39.899,3,0,0
1,1,49,2023-04-28 01:59:41.975,3,0,0
1,1,48,2023-04-28 02:00:45.025,4,0,0
1,1,47,2023-04-28 02:01:48.1,5,0,0
1,1,47,2023-04-28 02:02:49.167,5,0,0
1,1,48,2023-04-28 02:03:52.23,4,0,0
1,1,49,2023-04-28 02:04:55.294,3,0,0
1,1,50,2023-04-28 02:05:56.345,2,0,0
1,1,51,2023-04-28 02:06:59.421,1,0,0
1,1,50,2023-04-28 02:08:02.476,2,0,0
1,1,51,2023-04-28 02:09:03.544,1,0,0
1,1,47,2023-04-28 02:10:06.608,5,0,0
1,1,49,2023-04-28 02:11:08.676,3,0,0
1,1,47,2023-04-28 02:12:10.735,5,0,0
1,1,49,2023-04-28 02:13:13.798,3,0,0
1,1,50,2023-04-28 02:14:15.853,2,0,0
1,1,51,2023-04-28 02:15:17.923,1,0,0
1,1,48,2023-04-28 02:16:20.994,4,0,0
1,1,49,2023-04-28 02:18:25.108,3,0,0
1,1,50,2023-04-28 02:19:28.184,2,0,0
1,1,50,2023-04-28 02:20:31.243,2,0,0
1,1,48,2023-04-28 02:21:32.307,4,0,0
1,1,49,2023-04-28 02:22:35.369,3,0,0
1,1,50,2023-04-28 02:23:38.43,2,0,0
1,1,50,2023-04-28 02:24:39.493,2,0,0
1,1,50,2023-04-28 02:25:42.565,2,0,0
1,1,49,2023-04-28 02:26:45.621,3,0,0
1,1,49,2023-04-28 02:27:46.684,3,0,0
1,1,49,2023-04-28 02:28:49.758,3,0,0
1,1,50,2023-04-28 02:29:52.824,2,0,0
1,1,50,2023-04-28 02:30:53.874,2,0,0
1,1,49,2023-04-28 02:31:56.939,3,0,0
1,1,49,2023-04-28 02:33:00.015,3,0,0
1,1,49,2023-04-28 02:34:01.062,3,0,0
1,1,49,2023-04-28 02:35:04.14,3,0,0
1,1,49,2023-04-28 02:36:07.205,3,0,0
1,1,47,2023-04-28 02:37:08.262,5,0,0
1,1,50,2023-04-28 02:38:11.33,2,0,0
1,1,50,2023-04-28 02:39:14.391,2,0,0
1,1,50,2023-04-28 02:40:15.451,2,0,0
1,1,50,2023-04-28 02:41:18.518,2,0,0
1,1,49,2023-04-28 02:42:21.576,3,0,0
1,1,49,2023-04-28 02:43:22.65,3,0,0
1,1,49,2023-04-28 02:44:25.707,3,0,0
1,1,49,2023-04-28 02:45:28.775,3,0,0
1,1,49,2023-04-28 02:46:29.841,3,0,0
1,1,50,2023-04-28 02:47:32.905,2,0,0
1,1,50,2023-04-28 02:48:35.968,2,0,0
1,1,48,2023-04-28 02:49:37.028,4,0,0
1,1,49,2023-04-28 02:50:40.093,3,0,0
1,1,48,2023-04-28 02:51:43.151,4,0,0
1,1,49,2023-04-28 02:52:44.219,3,0,0
1,1,46,2023-04-28 02:53:47.289,6,0,0
1,1,48,2023-04-28 02:54:50.348,4,0,0
1,1,47,2023-04-28 02:55:51.408,5,0,0
1,1,48,2023-04-28 02:56:54.467,4,0,0
1,1,50,2023-04-28 02:57:57.538,2,0,0
1,1,49,2023-04-28 02:58:58.602,3,0,0
1,1,50,2023-04-28 03:00:01.67,2,0,0
1,1,49,2023-04-28 03:01:04.725,3,0,0
1,1,48,2023-04-28 03:02:05.798,4,0,0
1,1,48,2023-04-28 03:03:08.861,4,0,0
